,PI,Expedition,OS region,Reference,URL ref,Method comm,Date/Time,Station,Latitude,Longitude,Depth water [m],Perc [%],Inc dur [h],CaCO3 prod C [mmol/m**3/day],CaCO3 prod C std dev [±],PP C [mmol/m**3/day],PP C std dev [±],coccolith_count,ehux_count
776,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-20T00:00,6,19.87,65.888,39.0,3.0,24.0,0.01,,0.54,,,
777,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-20T00:00,6,19.87,65.888,48.0,1.0,24.0,0.01,,0.48,,,
778,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-20T00:00,6,19.87,65.888,68.0,0.1,24.0,0.01,,0.41,,,
779,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-20T00:00,UW_13,20.338,65.031,1.0,100.0,24.0,0.05,,0.36,,,
780,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-20T00:00,UW_14,20.121,65.457,1.0,100.0,24.0,0.03,,0.37,,,
781,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-20T00:00,UW_15,19.687,66.193,1.0,100.0,24.0,0.04,,0.27,,,
782,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-20T00:00,UW_16,19.488,66.595,1.0,100.0,24.0,0.06,,0.58,,,
783,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-21T00:00,7,19.199,67.172,1.0,100.0,24.0,0.03,,0.87,,,
784,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-21T00:00,7,19.199,67.172,5.0,50.0,24.0,0.05,,1.56,,,
785,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-21T00:00,7,19.199,67.172,16.0,30.0,24.0,0.05,,1.48,,,
786,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-21T00:00,7,19.199,67.172,25.0,14.0,24.0,0.02,,1.12,,,
787,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-21T00:00,7,19.198,67.171,36.0,7.0,24.0,0.03,,0.75,,,
788,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-21T00:00,7,19.198,67.171,51.0,3.0,24.0,0.02,,0.55,,,
789,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-21T00:00,7,19.198,67.171,61.0,1.0,24.0,0.01,,0.25,,,
790,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-21T00:00,7,19.198,67.171,88.0,0.1,24.0,0.01,,0.38,,,
791,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-21T00:00,UW_17,19.273,67.042,1.0,100.0,24.0,0.07,,0.35,,,
792,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-23T00:00,8,18.272000000000002,67.59899999999999,1.0,100.0,24.0,0.04,,1.01,,,
793,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-23T00:00,8,18.272000000000002,67.59899999999999,5.0,50.0,24.0,0.14,,1.7,,,
794,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-23T00:00,8,18.272000000000002,67.59899999999999,14.0,30.0,24.0,0.1,,1.26,,,
795,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-23T00:00,8,18.272000000000002,67.59899999999999,23.0,14.0,24.0,0.03,,1.27,,,
796,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-23T00:00,8,18.272000000000002,67.59899999999999,33.0,7.0,24.0,0.11,,1.0,,,
797,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-23T00:00,8,18.272000000000002,67.59899999999999,46.0,3.0,24.0,0.0,,0.56,,,
798,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-23T00:00,8,18.272000000000002,67.59899999999999,56.0,1.0,24.0,0.0,,0.28,,,
799,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-23T00:00,8,18.272000000000002,67.59899999999999,80.0,0.1,24.0,0.01,,0.33,,,
800,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-23T00:00,11,15.383,68.75,1.0,100.0,24.0,0.09,,2.61,,,
801,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-23T00:00,11,15.383,68.75,4.0,50.0,24.0,0.04,,1.94,,,
802,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-23T00:00,11,15.383,68.75,12.0,30.0,24.0,0.04,,2.56,,,
803,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-23T00:00,11,15.383,68.75,19.0,14.0,24.0,0.06,,2.64,,,
804,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-23T00:00,11,15.383,68.75,27.0,7.0,24.0,0.06,,1.94,,,
805,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-23T00:00,11,15.383,68.75,38.0,3.0,24.0,0.05,,1.37,,,
806,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-23T00:00,11,15.383,68.75,46.0,1.0,24.0,0.05,,1.09,,,
807,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-23T00:00,11,15.383,68.75,66.0,0.1,24.0,0.02,,0.3,,,
808,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-23T00:00,UW_18,18.961,67.26,1.0,100.0,24.0,0.04,,0.83,,,
809,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-23T00:00,UW_19,18.599,67.428,1.0,100.0,24.0,0.01,,0.7,,,
810,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-23T00:00,UW_20,17.893,67.742,1.0,100.0,24.0,0.03,,0.63,,,
811,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-23T00:00,UW_21,17.461,67.888,1.0,100.0,24.0,0.02,,0.85,,,
812,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-24T00:00,9,17.299,67.937,1.0,100.0,24.0,0.01,,0.99,,,
813,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-24T00:00,9,17.299,67.937,4.0,50.0,24.0,0.02,,0.85,,,
814,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-24T00:00,9,17.299,67.937,12.0,30.0,24.0,0.0,,0.81,,,
815,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-24T00:00,9,17.299,67.937,19.0,14.0,24.0,0.01,,1.01,,,
816,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-24T00:00,9,17.299,67.937,27.0,7.0,24.0,0.01,,0.7,,,
817,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-24T00:00,9,17.299,67.937,38.0,3.0,24.0,0.01,,0.37,,,
818,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-24T00:00,9,17.299,67.937,46.0,1.0,24.0,0.01,,0.44,,,
819,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-24T00:00,9,17.299,67.937,66.0,0.1,24.0,0.0,,0.56,,,
820,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-24T00:00,10,16.32,68.373,1.0,100.0,24.0,0.14,,2.14,,,
821,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-24T00:00,10,16.32,68.373,4.0,50.0,24.0,0.09,,2.82,,,
822,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-24T00:00,10,16.32,68.373,12.0,30.0,24.0,0.04,,2.36,,,
823,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-24T00:00,10,16.32,68.373,19.0,14.0,24.0,0.1,,2.4,,,
824,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-24T00:00,10,16.32,68.373,27.0,7.0,24.0,0.15,,2.55,,,
825,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-24T00:00,10,16.32,68.373,38.0,3.0,24.0,0.02,,1.63,,,
826,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-24T00:00,10,16.32,68.373,46.0,1.0,24.0,0.07,,0.98,,,
827,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-24T00:00,10,16.32,68.373,66.0,0.1,24.0,0.03,,0.47,,,
828,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-24T00:00,UW_22,16.875999999999998,68.11399999999999,1.0,100.0,24.0,0.11,,1.02,,,
829,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-24T00:00,UW_23,15.970999999999998,68.584,1.0,100.0,24.0,0.06,,0.89,,,
830,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-24T00:00,UW_24,15.540999999999999,68.712,1.0,100.0,24.0,0.11,,1.94,,,
831,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-25T00:00,12,14.898,66.891,1.0,100.0,24.0,0.02,,0.89,,,
832,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-25T00:00,12,14.898,66.891,4.0,50.0,24.0,0.13,,1.22,,,
833,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-25T00:00,12,14.898,66.891,12.0,30.0,24.0,0.22,,1.52,,,
834,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-25T00:00,12,14.898,66.891,19.0,14.0,24.0,0.14,,1.62,,,
835,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-25T00:00,12,14.898,66.891,27.0,7.0,24.0,0.0,,0.03,,,
836,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-25T00:00,12,14.898,66.891,38.0,3.0,24.0,0.09,,0.92,,,
837,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-25T00:00,12,14.898,66.891,46.0,1.0,24.0,0.05,,0.59,,,
838,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-25T00:00,12,14.898,66.891,66.0,0.1,24.0,0.01,,0.32,,,
839,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-25T00:00,UW_25,15.238,68.303,1.0,100.0,24.0,0.08,,0.97,,,
840,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-25T00:00,UW_26,15.165999999999999,67.933,1.0,100.0,24.0,0.12,,0.92,,,
841,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-25T00:00,UW_27,15.093,67.564,1.0,100.0,24.0,0.07,,0.69,,,
842,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-25T00:00,UW_28,14.997,67.233,1.0,100.0,24.0,0.06,,1.11,,,
843,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-26T00:00,UW_29,15.022,66.436,1.0,100.0,24.0,0.01,,0.84,,,
844,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-26T00:00,UW_30,15.135,66.10300000000001,1.0,100.0,24.0,0.02,,0.54,,,
845,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-26T00:00,UW_31,15.264000000000001,65.705,1.0,100.0,24.0,0.02,,1.06,,,
846,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-26T00:00,UW_32,15.417,65.225,1.0,100.0,24.0,0.01,,0.42,,,
847,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-26T00:00,UW_33,15.228,64.87899999999999,1.0,100.0,24.0,0.01,,0.24,,,
848,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-26T00:00,UW_34,15.637,64.548,1.0,100.0,24.0,0.03,,0.46,,,
849,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-26T00:00,UW_35,15.753,64.19,1.0,100.0,24.0,0.02,,0.41,,,
850,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-26T00:00,UW_36,15.868,63.79600000000001,1.0,100.0,24.0,0.03,,0.49,,,
851,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-26T00:00,UW_37,15.998,63.286,1.0,100.0,24.0,0.32,,12.28,,,
852,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-27T00:00,13,14.442,65.002,1.0,7.0,24.0,0.08,,3.24,,,
853,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-27T00:00,13,14.442,65.002,4.0,3.0,24.0,0.06,,2.34,,,
854,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-27T00:00,13,14.442,65.002,12.0,1.0,24.0,0.09,,2.91,,,
855,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-27T00:00,13,14.442,65.002,19.0,0.1,24.0,0.05,,1.83,,,
856,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-27T00:00,13,14.449000000000002,65.001,27.0,100.0,24.0,0.03,,2.43,,,
857,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-27T00:00,13,14.449000000000002,65.001,38.0,50.0,24.0,0.04,,1.89,,,
858,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-27T00:00,13,14.449000000000002,65.001,46.0,30.0,24.0,0.03,,1.63,,,
859,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-27T00:00,13,14.449000000000002,65.001,66.0,14.0,24.0,0.02,,0.89,,,
860,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-27T00:00,UW_38,15.992,63.067,1.0,100.0,24.0,0.01,,0.48,,,
861,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-28T00:00,14,13.24,65.007,19.0,14.0,24.0,0.01,,0.88,,,
862,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-28T00:00,14,13.24,65.007,27.0,7.0,24.0,0.01,,1.08,,,
863,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-28T00:00,14,13.24,65.007,38.0,50.0,24.0,0.04,,1.89,,,
864,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-28T00:00,14,13.24,65.007,38.0,3.0,24.0,0.02,,0.94,,,
865,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-28T00:00,14,13.24,65.007,46.0,30.0,24.0,0.03,,1.63,,,
866,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-28T00:00,14,13.24,65.007,46.0,1.0,24.0,0.01,,0.64,,,
867,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-28T00:00,14,13.24,65.007,66.0,14.0,24.0,0.02,,0.89,,,
868,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-28T00:00,14,13.24,65.007,66.0,0.1,24.0,0.01,,0.39,,,
869,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-28T00:00,UW_39,14.048,65.029,1.0,100.0,24.0,0.04,,0.65,,,
870,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-28T00:00,UW_40,13.655,65.013,1.0,100.0,24.0,0.02,,0.39,,,
871,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-29T00:00,15,12.047,65.014,1.0,100.0,24.0,0.01,,0.81,,,
872,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-29T00:00,15,12.047,65.014,5.0,50.0,24.0,0.02,,0.93,,,
873,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-29T00:00,15,12.047,65.014,14.0,30.0,24.0,0.03,,1.17,,,
874,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-29T00:00,15,12.047,65.014,23.0,14.0,24.0,0.02,,0.93,,,
875,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-29T00:00,15,12.047,65.014,33.0,7.0,24.0,0.01,,0.82,,,
876,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-29T00:00,15,12.047,65.014,47.0,3.0,24.0,0.04,,0.93,,,
877,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-29T00:00,15,12.047,65.014,56.0,1.0,24.0,0.04,,0.65,,,
878,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-29T00:00,15,12.047,65.014,81.0,0.1,24.0,0.01,,0.3,,,
879,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-29T00:00,UW_41,12.693,65.035,1.0,100.0,24.0,0.03,,0.38,,,
880,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-29T00:00,UW_42,12.283,65.01100000000001,1.0,100.0,24.0,0.03,,0.32,,,
881,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-29T00:00,UW_43,11.575999999999999,65.021,1.0,100.0,24.0,0.0,,0.29,,,
882,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-29T00:00,UW_44,11.100999999999999,65.009,1.0,100.0,24.0,0.0,,0.25,,,
883,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-30T00:00,16,10.805,65.0,1.0,100.0,24.0,0.0,,1.26,,,
884,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-30T00:00,16,10.805,65.0,5.0,50.0,24.0,0.01,,0.72,,,
885,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-30T00:00,16,10.805,65.0,14.0,30.0,24.0,0.01,,1.0,,,
886,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-30T00:00,16,10.805,65.0,23.0,14.0,24.0,0.0,,0.75,,,
887,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-30T00:00,16,10.805,65.0,33.0,7.0,24.0,0.0,,0.89,,,
888,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-30T00:00,16,10.805,65.0,47.0,3.0,24.0,0.0,,0.71,,,
889,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-30T00:00,16,10.805,65.0,56.0,1.0,24.0,0.0,,0.62,,,
890,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-30T00:00,16,10.805,65.0,81.0,0.1,24.0,0.0,,0.17,,,
891,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-30T00:00,17,9.998,64.90100000000001,1.0,100.0,24.0,0.0,,1.88,,,
892,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-30T00:00,17,9.998,64.90100000000001,4.0,50.0,24.0,0.04,,2.7,,,
893,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-30T00:00,17,9.998,64.90100000000001,12.0,30.0,24.0,0.01,,1.79,,,
894,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-30T00:00,17,9.998,64.90100000000001,20.0,14.0,24.0,0.01,,2.4,,,
895,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-30T00:00,17,9.996,64.89699999999999,28.0,7.0,24.0,0.01,,1.8,,,
896,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-30T00:00,17,9.996,64.89699999999999,40.0,3.0,24.0,0.01,,1.14,,,
897,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-30T00:00,17,9.996,64.89699999999999,48.0,1.0,24.0,0.01,,0.85,,,
898,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-07-30T00:00,17,9.996,64.89699999999999,69.0,0.1,24.0,0.0,,0.22,,,
899,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-08-02T00:00,18,14.445,65.002,1.0,100.0,24.0,0.02,,2.41,,,
900,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-08-02T00:00,18,14.445,65.002,4.0,50.0,24.0,0.01,,0.74,,,
901,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-08-02T00:00,18,14.445,65.002,12.0,30.0,24.0,0.03,,1.85,,,
902,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-08-02T00:00,18,14.445,65.002,20.0,14.0,24.0,0.04,,2.14,,,
903,Balch,JGOF_TT_049,Arabian Sea,"Balch et al., 2000",doi:10.1016/S0967-0645(99)00145-9,MDT,1995-08-02T00:00,18,14.445,65.002,28.0,7.0,24.0,0.05,,1.7,,,
